"new_id","Date","Year","dhw_max","parrot","macro","ssta_freq_sd","temp_max","depth","exposure_fac","cyclone_mag","turbidity","urchin_sum_all"
4156,"2011-07-17",2011,2.4099999461323,0,0,2.39,310.92,3,0,55.210125,0.098138123,0.5
4160,"2011-09-09",2011,2.4099999461323,0,0,2.39,310.92,2.6,0,55.210125,0.242945063,43.75
4173,"2010-09-08",2010,6.07999986410141,0.25,0,3.83,310.92,2.7,0,55.210125,0.172212555,31.75
4177,"2007-06-23",2007,5.89999986812472,0,0,2.1225,305.65,3,0,51.756018,0.046922194,5.75
4177,"2008-07-26",2008,3.70999991707504,0,0,2.1225,305.65,3,0,51.756018,0.056967995,10.25
4179,"2007-08-04",2007,4.34999990276992,0,0,3.83,310.92,3,0,55.210125,0.232825869,3.75
4179,"2008-08-17",2008,3.23999992758036,0,0,3.83,310.92,3,0,55.210125,0.078336984,5.5
4185,"2005-07-27",2005,6.24999986030161,0,0,1.78,305.29,3,0,51.756018,0.039310792,15.5
4185,"2006-09-01",2006,4.76999989338219,0,0,1.78,305.29,3,0,51.756018,0.278602407,0.75
4185,"2007-06-25",2007,5.89999986812472,0.25,0,1.78,305.29,3,0,51.756018,0.046922194,15.25
4185,"2008-07-12",2008,3.70999991707504,0,0,1.78,305.29,3,0,51.756018,0.056967995,6.25
4199,"2011-08-15",2011,2.4099999461323,3.5,0,2.55,310.92,4,0,55.210125,0.068968493,34.5
4202,"2005-07-09",2005,6.05999986454844,0,0,2.55,310.92,3.2,0,55.210125,0.039310792,7.5
4203,"2007-09-08",2007,4.84999989159405,0,0,2.55,310.92,3.5,0,55.210125,0.100593073,2.5
4209,"2011-09-04",2011,2.4099999461323,0,0,2.55,310.92,3.8,0,55.210125,0.242945063,188.25
4239,"2009-12-14",2009,0,2.5,0,1.58,304.7,10,1,50.017812,0.057782002,1.25
4258,"2004-07-17",2004,0,0,0.11875,1.34,305.505,10,1,56.51848,0.02426575,4.75
4260,"2004-06-06",2004,0,7.5,0.10625,1.19,304.66,10,1,56.51848,0.0221595,23.25
4301,"2008-07-30",2008,0.759999983012676,2.25,0,1.18,305.19,10.1,0,49.070641,0.03972,44.5
4319,"2010-05-02",2010,0,10,0.1125,0.68,303.71,16,1,56.835665,0.033157001,0.5
4333,"2007-07-14",2007,1.90999995730817,7,0.06875,1.055,304.3875,12,1,53.071604,0.033750001,0.75
4333,"2010-07-10",2010,0.439999990165234,1.25,0.125,1.055,304.3875,12,1,53.071604,0.035,7
4337,"2009-02-21",2009,0,1.5,0.025,1.055,304.3875,18,1,53.071604,0.031051749,2
4407,"2010-02-11",2010,0,2,0,2.63,304.82,3.5,1,47.581573,NA,0.25
4408,"2010-02-11",2010,0,0.75,0,2.63,304.82,8.5,1,47.581573,NA,0.25
4409,"2010-02-09",2010,0,2.25,0.00625,2.63,304.82,3.5,1,47.581573,NA,0.25
4416,"2005-09-19",2005,1.36999996937811,2.5,0,2.63,304.82,12,0,47.581573,0.027206,1.25
4490,"2008-03-05",2008,3.54999992065132,9,0,2.335,304,10,1,47.808794,NA,2.5
4491,"2008-03-06",2008,3.54999992065132,4.25,0,2.335,304,5,1,47.808794,NA,7.5
4492,"2008-03-07",2008,3.54999992065132,3.75,0,2.335,304,5,1,47.808794,NA,9.75
4493,"2008-03-08",2008,3.54999992065132,2.75,0,2.335,304,10,1,47.808794,NA,5.75
4516,"2003-10-03",2003,4.49999989941716,3,0,2.44,303.27,10,0,47.913259,0.06136487,1
4519,"2014-03-23",2014,NA,1.5,0.00625,2.28,302.73,10,0,47.938794,0.04316024,2.5
4523,"2009-08-14",2009,NA,3.25,0.00625,2.31,302.7525,10,0,47.938794,0.050390363,4.75
4524,"2009-09-07",2009,NA,0.75,0.0125,2.31,302.7525,5,0,47.938794,0.058957182,7.25
4524,"2010-08-17",2010,NA,0.5,0,2.31,302.7525,5,0,47.938794,0.043595048,4.5
4525,"2014-03-17",2014,4.019999910146,6,0.00625,2.4,302.88,10,0,47.944448,0.042052,11
4525,"2015-09-08",2015,4.98999988846481,2,0.125,2.4,302.88,10,0,47.944448,0.059358619,7.5
4527,"2009-08-13",2009,2.57999994233251,3.25,0.025,2.4,302.88,10,0,47.944448,0.05059515,18.25
4527,"2010-08-24",2010,5.92999986745417,1.75,0.075,2.4,302.88,10,0,47.944448,0.04534265,19.5
4528,"2009-09-13",2009,2.57999994233251,0.75,0,2.4,302.88,5,0,47.944448,0.05984962,13.75
4528,"2010-09-13",2010,7.69999982789159,2.75,0.01875,2.4,302.88,5,0,47.944448,0.060250333,8.75
4533,"2009-08-17",2009,2.57999994233251,2.25,0.075,2.4,302.88,5,0,47.944448,0.05059515,35
4533,"2010-08-28",2010,6.8899998459965,1,0.0625,2.4,302.88,5,0,47.944448,0.04534265,6
4533,"2011-09-10",2011,8.08999981917441,0.25,0.08125,2.4,302.88,5,0,47.944448,0.056848572,0.75
4533,"2012-09-21",2012,6.20999986119568,0.5,0.05,2.4,302.88,5,0,47.944448,0.0648664,2.75
4533,"2013-09-17",2013,6.20999986119568,1.5,0.3625,2.4,302.88,5,0,47.944448,0.056487363,4.25
4533,"2014-03-20",2014,4.019999910146,0.75,0.00625,2.4,302.88,5,0,47.944448,0.042052,7.25
4533,"2015-09-02",2015,4.98999988846481,2.25,0.3375,2.4,302.88,5,0,47.944448,0.059358619,3.5
4534,"2009-08-17",2009,2.57999994233251,1.25,0.04375,2.4,302.88,10,0,47.944448,0.05059515,2.25
4534,"2010-08-24",2010,5.92999986745417,1.75,0.0875,2.4,302.88,10,0,47.944448,0.04534265,5.25
4534,"2011-09-10",2011,8.08999981917441,1.25,0.05625,2.4,302.88,10,0,47.944448,0.056848572,3
4534,"2012-09-21",2012,6.20999986119568,1,0.1625,2.4,302.88,10,0,47.944448,0.0648664,1.5
4534,"2013-09-17",2013,6.20999986119568,5.25,0.2375,2.4,302.88,10,0,47.944448,0.056487363,3.75
4534,"2014-03-20",2014,4.019999910146,2.5,0.00625,2.4,302.88,10,0,47.944448,0.042052,3.75
4534,"2015-09-02",2015,4.98999988846481,0.25,0.11875,2.4,302.88,10,0,47.944448,0.059358619,8.25
4544,"2009-09-05",2009,2.29999994859099,3.5,0.0625,2.37,302.25,10,0,47.92986,0.069101095,5.25
4544,"2010-08-18",2010,4.32999990321696,1.75,0.00625,2.37,302.25,10,0,47.92986,0.056773701,4.5
4544,"2014-03-14",2014,3.41999992355704,5.25,0,2.37,302.25,10,0,47.92986,0.043315045,11.25
4544,"2015-09-04",2015,4.76999989338219,2,0.0625,2.37,302.25,10,0,47.92986,0.064071427,1.5
4545,"2009-09-19",2009,2.29999994859099,1.25,0,2.37,302.25,5,0,47.92986,0.069101095,21
4545,"2010-09-10",2010,7.20999983884394,1.5,0.0375,2.37,302.25,5,0,47.92986,0.070025714,7.75
4545,"2014-12-31",2014,4.76999989338219,3.75,0.1625,2.37,302.25,5,0,47.92986,0.071421427,5
4551,"2013-09-20",2013,5.68999987281859,0.75,0.0125,2.285,302.1475,5,0,47.938383,0.068757727,3.25
4551,"2014-03-29",2014,3.35999992489815,0,0,2.285,302.1475,5,0,47.938383,0.048383864,20.75
4552,"2013-09-20",2013,5.68999987281859,1.5,0.0125,2.285,302.1475,10,0,47.938383,0.068757727,0.25
4558,"2014-03-13",2014,NA,2.75,0,2.285,302.1475,10,0,47.938383,0.048383864,15.25
4558,"2015-09-09",2015,NA,5.5,0.20625,2.285,302.1475,10,0,47.938383,0.067342855,5
4561,"2014-03-15",2014,NA,3,0.0625,2.285,302.1475,10,0,47.938383,0.048383864,2
4561,"2015-08-30",2015,NA,1.5,0.1625,2.285,302.1475,10,0,47.938383,0.060707141,3
4563,"2009-09-04",2009,NA,2,0,2.285,302.1475,10,0,47.938383,0.071810908,61
4563,"2010-09-01",2010,NA,2.75,0.00625,2.285,302.1475,10,0,47.938383,0.0729055,35.75
4565,"2009-08-24",2009,NA,2,0.01875,2.285,302.1475,10,0,47.938383,0.063327182,20
4566,"2009-09-11",2009,NA,0.25,0.01875,2.285,302.1475,5,0,47.938383,0.071810908,8.75
4566,"2010-09-06",2010,NA,0.75,0,2.285,302.1475,5,0,47.938383,0.0729055,1.75
4566,"2011-09-08",2011,NA,2.5,0.01875,2.285,302.1475,5,0,47.938383,0.072471136,0.25
4566,"2012-09-16",2012,NA,0.75,0.00625,2.285,302.1475,5,0,47.938383,0.075388636,19.25
4566,"2013-03-16",2013,NA,0.5,0.025,2.285,302.1475,5,0,47.938383,0.045467577,0.5
4566,"2014-12-29",2014,NA,1.5,0.19375,2.285,302.1475,5,0,47.938383,0.044799999,0.75
4571,"2009-08-25",2009,NA,1.25,0.05625,2.285,302.1475,10,0,47.938383,0.063327182,3
4571,"2010-08-11",2010,NA,0.5,0.03125,2.285,302.1475,10,0,47.938383,0.060586364,2.75
4571,"2011-09-03",2011,NA,1,0.1,2.285,302.1475,10,0,47.938383,0.072471136,1.25
4571,"2012-09-16",2012,NA,1.75,0.075,2.285,302.1475,10,0,47.938383,0.075388636,15.5
4571,"2013-03-16",2013,NA,1,0.0125,2.285,302.1475,10,0,47.938383,0.045467577,1.75
4571,"2014-12-30",2014,NA,2.25,0.21875,2.285,302.1475,10,0,47.938383,0.044799999,1
4571,"2015-09-05",2015,NA,0.5,0.38125,2.285,302.1475,10,0,47.938383,0.020999999,1.75
4572,"2009-09-02",2009,NA,3.25,0,2.285,302.1475,5,0,47.938383,0.069274317,2.75
4572,"2010-08-21",2010,NA,1.25,0.06875,2.285,302.1475,5,0,47.938383,0.059313728,3
4573,"2009-09-02",2009,NA,2,0,2.285,302.1475,10,0,47.938383,0.069274317,1.5
4573,"2010-08-21",2010,NA,2.75,0.0375,2.285,302.1475,10,0,47.938383,0.059313728,1.25
4574,"2012-09-24",2012,NA,1.5,0,2.32,302.45,10,0,47.938383,0.073385818,0.5
4574,"2013-09-25",2013,NA,2,0.03125,2.32,302.45,10,0,47.938383,0.067681273,0.5
4574,"2014-03-25",2014,NA,3.5,0.025,2.32,302.45,10,0,47.938383,0.050809773,2.25
4574,"2015-04-01",2015,NA,1.5,0.0625,2.32,302.45,10,0,47.938383,0.054358619,4.75
4575,"2012-09-24",2012,NA,1.75,0.03125,2.32,302.45,5,0,47.938383,0.073385818,1
4575,"2013-09-25",2013,NA,2.5,0.00625,2.32,302.45,5,0,47.938383,0.067681273,5.75
4580,"2009-08-10",2009,NA,2.5,0,1.946666667,302.37,5,0,47.960809,0.035293387,4
4580,"2010-09-03",2010,NA,1.5,0.0375,1.946666667,302.37,5,0,47.960809,0.043665068,3.25
4580,"2013-10-01",2013,NA,2.75,0.0125,1.946666667,302.37,5,0,47.960809,0.062303204,4.25
4580,"2014-03-12",2014,NA,2.5,0,1.946666667,302.37,5,0,47.960809,0.04594825,7.75
4581,"2009-08-10",2009,NA,3.5,0.03125,1.946666667,302.37,10,0,47.960809,0.035293387,5.25
4581,"2010-08-06",2010,NA,1,0.00625,1.946666667,302.37,10,0,47.960809,0.035338405,7.25
4581,"2013-10-01",2013,NA,2.75,0.0125,1.946666667,302.37,10,0,47.960809,0.062303204,2.25
4582,"2009-09-12",2009,NA,1.75,0,1.946666667,302.37,10,0,47.960809,0.039926863,2
4582,"2010-09-03",2010,NA,2,0.0125,1.946666667,302.37,10,0,47.960809,0.043665068,2.75
4582,"2011-09-12",2011,NA,1,0.03125,1.946666667,302.37,10,0,47.960809,0.042540591,4.5
4582,"2012-09-30",2012,NA,1.75,0.00625,1.946666667,302.37,10,0,47.960809,0.039667136,5.5
4586,"2005-11-29",2005,0.149999996647239,1.75,0,2.33,304.95,10,1,52.043869,0.038053306,0
4589,"2006-09-22",2006,1.21999997273088,8.25,0.05,2.51,304.98,10,1,52.043869,0.039137367,0
4589,"2007-09-28",2007,1.21999997273088,5.5,0,2.51,304.98,10,1,52.043869,0.041782569,0
4604,"2007-11-25",2007,0,2.5,0.025,1.27,303.6,10,0,57.970897,0.033773456,0
4618,"2007-10-30",2007,0,2,0,1.39,303.75,15,0,55.676615,0.029764092,0
4621,"2006-08-01",2006,3.2699999269098,2.5,0.0125,1.35,303.94,15,1,58.132608,0.035591524,0
4625,"2006-08-01",2006,3.00999993272126,2,0,1.35,303.94,8,0,58.132608,0.035621652,0
4629,"2003-06-19",2003,1.23999997228384,4.5,0,1.5,303.45,5,1,53.709309,0.037636998,6.25
4632,"2008-08-20",2008,0.759999983012676,11.25,0,1.318,303.872,6,1,55.636439,0.0656,0
4649,"2003-06-20",2003,0.759999983012676,7,0.18125,1.36,304.5,14,0,50.727764,0.03702701,1.25
4650,"2003-07-21",2003,0.759999983012676,6.5,0.06875,1.36,304.5,4,0,50.727764,0.037943817,1.25
4657,"2003-06-23",2003,0.909999979659915,1.25,0.0875,1.23,304.47,6,0,53.203559,0.063047998,10.25
4682,"2003-06-19",2003,0.749999983236194,0,0.1125,1.5,304.66,5,0,40.579608,0.063047998,8.5
4695,"2003-07-21",2003,0.459999989718199,0.75,0.0125,1.25,305.04,8,0,40.579608,0.061567999,2.5
4718,"2007-10-27",2007,1.01999997720122,7.25,0.025,0.95,304.83,10,0,19.859834,0.047557998,0.75
4720,"2007-11-02",2007,0,3.33333333333333,0.0166666666666667,1.13,304.19,7,0,39.08972,0.039537001,0
4721,"2007-11-02",2007,0,3.66666666666667,0.1,0.96,304.35,12,0,38.733416,0.045513999,0
4756,"2006-09-10",2006,3.28999992646277,5,0.04375,1.21,305.33,10,1,47.599314,0.040978634,0
4756,"2010-06-20",2010,0.149999996647239,0.5,0.09375,1.21,305.33,10,1,47.599314,0.053579244,33.75
4761,"2006-09-10",2006,3.46999992243946,3.75,0.06875,1.03,304.27,5,1,47.313001,0.026184,0
4761,"2010-06-20",2010,0.149999996647239,1.25,0.06875,1.03,304.27,5,1,47.313001,0.040849999,65
4763,"2002-06-21",2002,4.1899999063462,6.5,0,1.33,304.16,10,0,43.94858,NA,0
4774,"2003-09-17",2003,0.629999985918403,1.25,0.275,1.44,305.14,6,0,41.400476,0.039422002,0
4776,"2005-09-08",2005,3.88999991305172,3.75,0.06875,1.44,305.14,10,0,41.400476,0.041542999,0.5
4783,"2004-05-11",2004,0.859999980777502,3,0,1.25,305.11,5,0,41.400476,0.048899811,0
4783,"2007-06-21",2007,1.51999996602535,8.75,0.075,1.25,305.11,5,0,41.400476,0.191200003,61.5
4797,"2002-05-31",2002,4.1899999063462,2.25,0,1.4175,304.5525,10,0,45.117132,NA,0
4800,"2006-02-04",2006,3.0399999320507,9,0,1.3,304.17,12,1,46.245505,0.034657329,23.75
4801,"2009-02-01",2009,0.149999996647239,9.25,0.03125,1.3,304.17,10,1,46.245505,0.055434282,18.75
4801,"2010-02-21",2010,2.41999994590878,16.75,0.06875,1.3,304.17,10,1,46.245505,0.070799999,25
4816,"2007-02-12",2007,1.93999995663762,18,0.05625,1.72,304.83,5,1,48.429883,0.036183501,0
4838,"2012-01-18",2012,2.66999994032085,0,0,0.75,303.36,1,0,45.870146,0.060343664,1
4839,"2003-11-10",2003,1.88999995775521,0,0.0125,0.75,303.36,6,1,45.870146,0.056100034,0.25
4839,"2007-02-23",2007,2.79999993741512,2.75,0,0.75,303.36,6,1,45.870146,0.059790004,0.5
4839,"2008-04-15",2008,2.94999993406236,2.25,0,0.75,303.36,6,1,45.870146,0.057299476,2
4840,"2005-04-27",2005,6.22999986074865,0.25,0.5125,0.75,303.36,4,1,45.870146,0.048559051,0.5
4841,"2011-01-26",2011,0,0.5,0,0.75,303.36,7,1,45.870146,0.047813579,3.25
4841,"2012-01-18",2012,2.66999994032085,1.25,0.01875,0.75,303.36,7,1,45.870146,0.060343664,2.5
4848,"2009-02-18",2009,6.33999985828996,0,0,1.0425,303.47,1,0,46.191271,0.042807013,0
4848,"2010-01-12",2010,6.33999985828996,0.5,0,1.0425,303.47,1,0,46.191271,0.045189636,3.5
4848,"2014-10-21",2014,2.62999994121492,0,0,1.0425,303.47,1,0,46.191271,0.063487755,4.25
4853,"2003-12-05",2003,2.24999994970858,0.25,0.03125,0.9,303.5,5,1,46.278371,0.066438128,0.25
4854,"2005-06-29",2005,6.40999985672534,0,0.1,0.9,303.5,6,1,46.278371,0.075336792,3.5
4854,"2006-02-11",2006,6.40999985672534,7.5,0,0.9,303.5,6,1,46.278371,0.045437489,0
4854,"2007-02-02",2007,0.149999996647239,6,0,0.9,303.5,6,1,46.278371,0.052929859,0.75
4854,"2008-12-15",2008,0,4.5,0.00625,0.9,303.5,6,1,46.278371,0.056053345,37.75
4858,"2014-11-26",2014,2.93999993428588,0.5,0,0.916666667,303.13,8,1,53.254279,0.062280551,0
4859,"2014-10-23",2014,2.93999993428588,0,0,0.916666667,303.13,1,0,53.254279,0.063413812,5
4862,"2011-01-24",2011,0.179999995976686,0.25,0,0.78,303,7,1,53.254279,0.047234405,4.75
4866,"2009-02-21",2009,6.1999998614192,0,0.00625,0.78,303,1,0,53.254279,0.04243321,0.5
4866,"2014-10-23",2014,2.93999993428588,0,0.0125,0.78,303,1,0,53.254279,0.063413812,7
4867,"2009-10-20",2009,5.93999986723065,5.75,0,0.78,303,7,1,53.254279,0.05010583,0
4871,"2009-03-08",2009,5.93999986723065,0,0,0.78,303,1,0,53.254279,0.066141932,0
4871,"2012-01-21",2012,1.74999996088445,0,0,0.78,303,1,0,53.254279,0.062894944,0
4871,"2013-06-09",2013,0,0,0,0.78,303,1,0,53.254279,0.055085836,0
4871,"2014-10-22",2014,2.78999993763864,0,0,0.78,303,1,0,53.254279,0.024199999,0
4872,"2012-01-27",2012,1.74999996088445,4.25,0.0125,0.78,303,7,1,53.254279,0.062915145,0
4873,"2004-09-20",2004,4.57999989762902,2.5,0.3,0.78,303,9,1,53.254279,0.053421988,0
4873,"2005-08-13",2005,7.07999984174967,0,0.425,0.78,303,9,1,53.254279,0.063938945,0
4874,"2007-09-25",2007,3.28999992646277,4,0.025,0.78,303,6,1,53.254279,0.076422458,1
4878,"2009-05-05",2009,5.93999986723065,1.25,0.075,0.78,303,1,0,53.254279,0.06141288,0.25
4878,"2010-11-23",2010,0.479999989271164,0,0.0125,0.78,303,1,0,53.254279,0.059744263,0
4878,"2013-05-25",2013,0,0.25,0,0.78,303,1,0,53.254279,0.06987044,0.75
4878,"2014-10-22",2014,2.78999993763864,0.75,0.05,0.78,303,1,0,53.254279,0.024399999,0
4879,"2009-05-05",2009,5.93999986723065,2.25,0.01875,1.038,303.022,1,0,48.180456,0.06141288,0
4879,"2010-11-23",2010,0.479999989271164,0,0.0375,1.038,303.022,1,0,48.180456,0.059744263,0
4879,"2011-05-17",2011,1.74999996088445,0,0,1.038,303.022,1,0,48.180456,0.064841039,0.25
4879,"2014-10-21",2014,2.78999993763864,0,0.0125,1.038,303.022,1,0,48.180456,0.024399999,0.25
4881,"2009-10-21",2009,5.93999986723065,2,0.03125,1.038,303.022,7,1,48.180456,0.049719688,2.75
4881,"2010-10-14",2010,0.479999989271164,0,0,1.038,303.022,7,1,48.180456,0.063375823,3
4883,"2014-11-27",2014,2.78999993763864,0,0,1.038,303.022,8,1,48.180456,0.020599999,0
4887,"2011-01-25",2011,0.479999989271164,0.5,0,1.038,303.022,1,0,48.180456,0.047954997,12.75
4891,"2009-10-10",2009,5.62999987415969,7.75,0.03125,1.11,302.92,1,0,48.180456,0.027650001,28
4891,"2014-10-20",2014,2.33999994769692,0,0.00625,1.11,302.92,1,0,48.180456,0.029799999,6.5
4908,"2006-01-21",2006,1.22999997250736,12.5,0.00625,2.07,304.79,2.5,0,41.171334,0.049094764,3
4910,"2011-12-13",2011,0,NA,0,2.07,304.79,2,0,41.171334,0.047712658,0
4914,"2011-12-12",2011,0,NA,0,2.07,304.79,6,0,41.171334,0.047712658,0.25
4914,"2014-05-27",2014,0,NA,0,2.07,304.79,6,0,41.171334,0.057827,0
4914,"2015-11-26",2015,0,6.5,0.01875,2.07,304.79,6,0,41.171334,0.048999999,0
4922,"2010-12-03",2010,2.20999995060265,5,0.0125,2.0225,305.1825,2,0,40.302321,0.081335999,6.5
4922,"2011-12-13",2011,0,NA,0,2.0225,305.1825,2,0,40.302321,0.050325398,3
4930,"2012-12-18",2012,2.83999993652105,6.5,0.0125,1.17,304.95,9,0,48.081471,0.033732999,173
4930,"2015-02-04",2015,0,4.25,0.0125,1.17,304.95,9,0,48.081471,0.030799999,106.25
4931,"2010-05-21",2010,1.70999996177852,9.75,0.5125,1.46,304.11,10,0,43.403268,0.035746999,119.5
4931,"2011-09-29",2011,12.3099997248501,4,0.1,1.46,304.11,10,0,43.403268,0.031469001,20.25
4931,"2015-02-06",2015,0,8.75,0.225,1.46,304.11,10,0,43.403268,0.031399999,84.25
4935,"2012-12-16",2012,4.00999991036952,2.5,0.08125,1.44,304.16,2,1,48.339227,0.036729999,41.25
4935,"2015-02-01",2015,0,6.5,0.0625,1.44,304.16,2,1,48.339227,0.029199999,72.5
4936,"2015-02-07",2015,0,0.25,0.05625,1.64,304.17,0.5,0,58.213257,0.059733332,111
4940,"2015-01-31",2015,0,7.75,0.375,1.6,303.96,9,1,58.213257,0.038333332,21.75
4942,"2007-04-27",2007,4.58999989740551,9,0.5,1.21,303.54,12,0,63.951234,0.039295333,0
4942,"2008-06-07",2008,0.57999998703599,3.75,0.44375,1.21,303.54,12,0,63.951234,0.0394,0.25
4943,"2010-11-15",2010,11.2499997485429,1.5,0.48125,1.21,303.54,13,0,63.951234,0.04298775,0
4943,"2011-12-15",2011,1.75999996066093,3,0.14375,1.21,303.54,13,0,63.951234,0.041999999,0
4943,"2012-12-13",2012,3.19999992847443,4.5,0.35625,1.21,303.54,13,0,63.951234,0.028267,1.5
4943,"2015-01-30",2015,0,9,0.175,1.21,303.54,13,0,63.951234,0.028599999,0
4944,"2015-01-28",2015,0.139999996870756,3.5,0.35625,1.648,303.92,10,1,70.30185,0.050374999,25.75
4944,"2016-01-25",2016,2.71999993920326,3,0.2625,1.648,303.92,10,1,70.30185,0.049514284,43.25
4948,"2016-01-25",2016,2.71999993920326,4.25,0.44375,2.26,304.14,2,0,77.140981,0.049514284,18.25
4949,"2016-02-05",2016,2.68999993987381,4.5,0.43125,2.26,304.14,3,0,77.140981,0.037824999,2.5
4950,"2016-02-05",2016,2.79999993741512,6.75,0,1.566666667,304.2283333,10,0,77.140981,0.037599999,22.75
4952,"2006-10-04",2006,13.199999704957,11,0.00625,1.892857143,302.3842857,1,0,51.029838,0.018077999,9.75
4952,"2007-10-22",2007,0.289999993517995,13.25,0,1.892857143,302.3842857,1,0,51.029838,0.021062286,16.5
4952,"2008-10-15",2008,0.30999999307096,10.25,0,1.892857143,302.3842857,1,0,51.029838,0.019232667,11.75
4953,"2007-11-23",2007,0,19.25,0,1.29,302.69,1,0,35.916223,0.067100003,0
4953,"2008-11-23",2008,0,19.25,0,1.29,302.69,1,0,35.916223,0.026406499,0
4953,"2009-11-09",2009,0,21,0,1.29,302.69,1,0,35.916223,0.036140401,0
4954,"2007-11-22",2007,0,15,0,1.49,303.11,1,0,39.458661,0.036370335,0
4954,"2008-11-23",2008,0,15,0,1.49,303.11,1,0,39.458661,0.018999999,0
4954,"2009-11-10",2009,0,13.5,0,1.49,303.11,1,0,39.458661,0.021946,0
4957,"2006-07-17",2006,0,1.25,0,0.87,304.41,1.5,0,49.917184,0.020464333,50.5
4959,"2009-12-28",2009,0,12.75,0.0125,1.36,304.57,2,0,49.875256,0.0288,37.75
4960,"2006-12-10",2006,0,5.75,0,1.36,304.57,2,0,49.875256,0.021400001,69.5
4960,"2007-12-29",2007,0.149999996647239,0.25,0.0125,1.36,304.57,2,0,49.875256,0.020423333,23.75
4962,"2008-11-30",2008,0,2.75,0.0875,1.25,304.5,2.5,0,49.875256,0.0221614,15.5
4977,"2008-08-02",2008,0,0,0.01875,1.44,304.82,2,0,44.784366,0.026912333,0
4980,"2004-07-09",2004,0,1,0.04375,1.23,305.16,2,0,51.304115,0.022748999,8.5
4980,"2005-08-07",2005,0,5.75,0.00625,1.23,305.16,2,0,51.304115,0.028550001,0.25
4984,"2015-06-26",2015,0.319999992847443,0.5,0.21875,1.52,304.85,2.1,0,51.304115,0.026799999,1.75
4989,"2005-03-06",2005,0,30.75,0,1.13,305,1.5,0,51.304115,0.02340075,0.5
4989,"2006-06-25",2006,0,2,0.075,1.13,305,1.5,0,51.304115,0.020300001,0.25
4989,"2007-12-24",2007,0.319999992847443,7,0.225,1.13,305,1.5,0,51.304115,0.022399999,0
4990,"2015-07-02",2015,0.319999992847443,1,0.31875,1.52,304.85,2,0,51.304115,0.021599999,0.5
4991,"2004-07-07",2004,0,1.75,0.00625,1.52,304.85,7,1,51.304115,0.0341778,1
4992,"2000-06-21",2000,0,4.25,0.0375,1.13,305,2,0,51.304115,NA,21.75
4992,"2001-12-19",2001,0.559999987483025,1.25,0.0375,1.13,305,2,0,51.304115,NA,4.75
4992,"2002-09-19",2002,0,1,0.04375,1.13,305,2,0,51.304115,0.0194785,10.25
4992,"2005-01-12",2005,0,1,0.0625,1.13,305,2,0,51.304115,0.026159251,13.5
4993,"2015-07-02",2015,0.319999992847443,0.5,0.1375,1.52,304.85,2.1,0,51.304115,0.021599999,12.25
5007,"2002-09-13",2002,0,42.25,0,1.6,304.77,0.6,1,47.678865,0.022297001,12.25
5008,"2003-10-16",2003,1.28999997116625,0,0,1.6,304.77,0.5,1,47.678865,0.025487,436.25
5009,"2002-09-09",2002,0,38.5,0,1.6,304.77,0.8,0,52.326225,0.0223325,0
5009,"2014-09-14",2014,0,12.5,0.00625,1.6,304.77,0.8,0,52.326225,0.024479999,76.25
5009,"2015-09-20",2015,0,10,0,1.6,304.77,0.8,0,52.326225,0.027759999,87.5
5009,"2016-04-09",2016,2.32999994792044,9,0,1.6,304.77,0.8,0,52.326225,0.026559999,90.75
5010,"2003-10-16",2003,1.25999997183681,0,0,1.6,304.77,0.9,0,52.326225,0.0300135,347.25
5011,"2005-10-07",2005,0,2.75,0,1.6,304.77,1,0,52.326225,0.022137333,538.75
5011,"2006-03-27",2006,0,5.5,0,1.6,304.77,1,0,52.326225,0.025157,643.75
5011,"2007-03-23",2007,0.289999993517995,5,0,1.6,304.77,1,0,52.326225,0.027032334,1150
5011,"2008-10-26",2008,0,0,0,1.6,304.77,1,0,52.326225,0.02323375,465
5011,"2009-03-07",2009,0,3,0,1.6,304.77,1,0,52.326225,0.0261085,462.5
5011,"2010-10-14",2010,0,1.75,0,1.6,304.77,1,0,52.326225,0.022728334,625
5011,"2011-10-06",2011,0,3.25,0,1.6,304.77,1,0,52.326225,0.0268825,675
5011,"2012-10-19",2012,0,2.5,0,1.6,304.77,1,0,52.326225,0.026099999,812.5
5011,"2013-03-23",2013,0.469999989494681,0.5,0.00625,1.6,304.77,1,0,52.326225,0.025728,112.5
5012,"2008-09-16",2008,0,2.5,0,1.61,305.16,1,0,47.678865,0.024599999,1145
5012,"2009-03-06",2009,0,6.25,0,1.61,305.16,1,0,47.678865,0.025735,1125
5012,"2010-10-15",2010,0,1,0.0125,1.61,305.16,1,0,47.678865,0.023723001,662.5
5012,"2011-10-11",2011,0,1.5,0.0125,1.61,305.16,1,0,47.678865,0.025280001,680
5012,"2012-10-29",2012,0,2.5,0.00625,1.61,305.16,1,0,47.678865,0.026799999,762.5
5012,"2013-07-03",2013,0.469999989494681,3.25,0.00625,1.61,305.16,1,0,47.678865,0.029819001,122.5
5013,"2014-09-20",2014,0,13.5,0.00625,1.61,305.16,0.7,0,47.678865,0.025799999,190
5013,"2015-09-13",2015,0,18.75,0,1.61,305.16,0.7,0,47.678865,0.027799999,3.5
5013,"2016-09-17",2016,3.42999992333353,27,0,1.61,305.16,0.7,0,47.678865,0.021399999,24.5
5014,"2005-10-11",2005,NA,20.5,0,1.03,304.39,1,0,52.326225,0.02241,557.5
