"new_id","Reef_Check_ID","Lat","Long","Depth","Date","Year","Location","macro","parrot","bleaching","coral"
8578,"102.24.173E.11.49.108N",11.81847222,102.4028889,3.5,2007-06-14,2007,"Southeast Asia",0,3.5,5,0.35625
8579,"102.24.4E.11.49.13N",11.82027778,102.4011111,3.5,2006-12-11,2006,"Southeast Asia",0,5.5,0,0.70625
8580,"102.24.9E.11.49.13N",11.82027778,102.4025,4,2006-11-10,2006,"Southeast Asia",0,0.5,0,0.375
8581,"102.26.50E.11.49.23N",11.82305556,102.4472222,4.3,2006-11-27,2006,"Southeast Asia",0,3.5,0,0.4875
8582,"102.27.18.6E.11.53.3N",11.88416667,102.4551667,3,2006-03-19,2006,"Southeast Asia",0,1.75,0,0.375
8583,"102.28.17E.11.54.4N",11.90111111,102.4713889,7,2006-11-12,2006,"Southeast Asia",0,0.25,1,0.40625
8584,"102.18E.11.57N",11.90486111,102.3173611,10.7,2009-02-26,2009,"Southeast Asia",0,2.25,0,0.28125
8585,"NSKohYak",11.9385,102.3963889,6,2010-04-17,2010,"Southeast Asia",0,0.25,0.25,0.6125
8586,"102.17.15E.11.56.42N",11.945,102.2875,10,2006-03-18,2006,"Southeast Asia",0,1.5,0,0.83125
8587,"102.17.0E.11.56.43N",11.94527778,102.2833333,12,2006-11-13,2006,"Southeast Asia",0,1.5,0.5,0.5125
8588,"100.59.10.76E.12.57.45.55N",12.96266667,100.653,3.9,2003-11-01,2003,"Southeast Asia",0,0,0.25,0.4875
8589,"174.6.30W.18.42.45S",-18.7125,-174.1083333,12,2013-07-08,2013,"Tonga",0.00625,0.5,6,0.5875
8590,"60.47.48W.11.11.29N",11.19138889,-60.79666667,9,2007-11-29,2007,"Lesser Antilles",0,11.75,5.5,0.3625
8591,"60.47.56W.11.11.45N",11.19583333,-60.79888889,2,2007-11-07,2007,"Lesser Antilles",0,2.5,1.25,0.20625
8592,"60.47.56W.11.11.45N",11.19583333,-60.79888889,11,2007-11-07,2007,"Lesser Antilles",0.0125,10,10,0.35625
8593,"60.43.54.7W.11.13.39.5N",11.23225,-60.76733333,9.3,2007-05-16,2007,"Lesser Antilles",0.26875,3.75,5,0.14375
8594,"60.45.43.5W.11.13.59.9N",11.23330556,-60.76208333,7.5,2007-05-11,2007,"Lesser Antilles",0.2125,3.25,3.75,0.16875
8595,"60.45.28.1W.11.14.8.8N",11.23577778,-60.75780556,10,2007-05-14,2007,"Lesser Antilles",0.1,6,3.75,0.06875
8596,"60.45.34W.11.14.25N",11.24027778,-60.75944444,2,2007-10-26,2007,"Lesser Antilles",0.14375,0.75,0,0.30625
8597,"60.45.34W.11.14.25N",11.24027778,-60.75944444,8,2007-10-26,2007,"Lesser Antilles",0.05625,5,4,0.225
8598,"60.32.19.44W.11.15.20.46N",11.25569444,-60.53872222,10,2015-10-18,2015,"Lesser Antilles",0,5.25,12.5,0.06875
8599,"60.30.29.58W.11.18.4.68N",11.30130556,-60.50822222,9,2015-04-25,2015,"Lesser Antilles",0.00625,0.75,9,0.45
8600,"60.31.221W.11.18.091N",11.30152778,-60.52036111,10.2,2015-01-24,2015,"Lesser Antilles",0,1,22.5,0.53125
8601,"60.33.30.6W.11.19.15.24N",11.32088889,-60.5585,8,2015-02-19,2015,"Lesser Antilles",0,2.25,2.5,0.2
8602,"60.33.30.6W.11.19.15.24N",11.32088889,-60.5585,7,2015-06-07,2015,"Lesser Antilles",0.01875,4.5,8,0.15
8603,"60.35.42.36W.11.19.31.02N",11.32527778,-60.59511111,10,2015-10-11,2015,"Lesser Antilles",0,7.75,2.75,0.10625
8604,"60.34.31.02W.11.19.35.46N",11.32652778,-60.57527778,11,2015-04-11,2015,"Lesser Antilles",0.00625,2.25,0,0.175
8605,"60.33.029W.11.19.695N",11.32825,-60.55047222,10.5,2015-01-20,2015,"Lesser Antilles",0,1,0,0.2125
8606,"60.33.029W.11.19.695N",11.32825,-60.55047222,10.2,2015-04-11,2015,"Lesser Antilles",0.00625,1,0,0.15
8607,"60.33.029W.11.19.695N",11.32825,-60.55047222,10,2015-10-08,2015,"Lesser Antilles",0,3.5,0.75,0.24375
8608,"60.33.22.08W.11.19.59.1N",11.33308333,-60.55613889,10.6,2015-02-19,2015,"Lesser Antilles",0,3.25,8,0.2
8609,"60.33.22.3W.11.19.59.4N",11.33316667,-60.55619444,10,2009-12-01,2009,"Lesser Antilles",0.1375,4.75,22.5,0.08125
8610,"60.33.22.3W.11.19.59.4N",11.33316667,-60.55619444,5.5,2009-12-03,2009,"Lesser Antilles",0.1,14.5,22.5,0.075
8611,"60.32.51.84W.11.20.20.28N",11.33897222,-60.54772222,12,2015-10-08,2015,"Lesser Antilles",0,7.75,2.5,0.05
8612,"71.8.56W.21.25.59N",21.43305556,-71.14888889,7,2004-03-02,2004,"Bahamas_Turks_Caicos",NA,0.75,0,NA
8613,"NSThePlane",21.48025,-71.53727778,17.5,2007-08-09,2007,"Bahamas_Turks_Caicos",0,4,0,0.1625
8614,"NSTheArch",21.48275,-71.517,12.8,2007-08-09,2007,"Bahamas_Turks_Caicos",0.15,6.5,7.75,0.0875
8615,"71.31.1.1W.21.28.59.7N",21.48325,-71.51697222,11.6,2008-04-21,2008,"Bahamas_Turks_Caicos",0,7,0,0.15625
8616,"71.31.17.6W.21.28.59.8N",21.48327778,-71.52155556,5.8,2008-04-22,2008,"Bahamas_Turks_Caicos",0,0,0,0.04375
8617,"71.31.10.3W.21.29.1.1N",21.48363889,-71.51952778,6.3,2008-04-22,2008,"Bahamas_Turks_Caicos",0,0,0,0.10625
8618,"71.31.23.1W.21.29.2N",21.48388889,-71.52308333,6,2008-04-17,2008,"Bahamas_Turks_Caicos",0,0,0,0.09375
8619,"71.31.22.6W.21.29.2.9N",21.48413889,-71.52294444,1.5,2008-04-18,2008,"Bahamas_Turks_Caicos",0,8.5,0,0.1
8620,"71.31.17.9W.21.29.3.3N",21.48425,-71.52163889,2.7,2008-04-16,2008,"Bahamas_Turks_Caicos",0,0.5,0,0.0875
8621,"71.31.17.9W.21.29.5.2N",21.48477778,-71.52163889,2.7,2008-04-16,2008,"Bahamas_Turks_Caicos",0,3.5,0,0.0375
8622,"71.30.55.5W.21.29.5.9N",21.48497222,-71.51541667,6.2,2008-04-14,2008,"Bahamas_Turks_Caicos",0,0.25,0,0.18125
8623,"71.31.11W.21.29.7.4N",21.48538889,-71.51972222,2.7,2008-04-15,2008,"Bahamas_Turks_Caicos",0,0.25,0,0.06875
8624,"71.30.48.2W.21.29.7.8N",21.4855,-71.51338889,5.4,2008-04-10,2008,"Bahamas_Turks_Caicos",0,0,0,0.0125
8625,"71.30.47.7W.21.29.8.1N",21.48558333,-71.51325,2.4,2008-04-11,2008,"Bahamas_Turks_Caicos",0,3.5,0,0.1375
8626,"71.30.50.2W.21.29.8.9N",21.48580556,-71.51394444,1.1,2008-04-24,2008,"Bahamas_Turks_Caicos",0,4.5,0,0.08125
8627,"72.28.504W.21.38.739N",21.64563889,-72.47505556,17.3,2007-08-16,2007,"Bahamas_Turks_Caicos",0.04375,1.5,0,0.2
8628,"72.28.165W.21.40.390N",21.67316667,-72.46941667,19.5,2007-08-16,2007,"Bahamas_Turks_Caicos",0.0375,5,7.5,0.16875
8629,"72.28.174W.21.41.025N",21.68375,-72.46955556,21.7,2007-08-15,2007,"Bahamas_Turks_Caicos",0.05,1,0,0.1875
8630,"72.27.9.6W.21.45.28.2N",21.75783333,-72.45266667,7,2004-03-12,2004,"Bahamas_Turks_Caicos",0,1.25,0,0.0375
8631,"72.27.3.6W.21.45.48.2N",21.76338889,-72.451,3.5,2004-04-08,2004,"Bahamas_Turks_Caicos",0,0.75,0,0.08125
8632,"72.12.280W.21.47.142N",21.78569444,-72.20466667,4.7,2007-08-08,2007,"Bahamas_Turks_Caicos",0.09375,3.75,2.5,0.0625
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2008-09-29,2008,"Bahamas_Turks_Caicos",0,8.5,0,0.1
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2009-09-26,2009,"Bahamas_Turks_Caicos",0.0125,4.5,0,0.25625
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2010-10-01,2010,"Bahamas_Turks_Caicos",0.025,4,0,0.1125
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2011-10-01,2011,"Bahamas_Turks_Caicos",0,4.5,0,0.0875
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2012-09-27,2012,"Bahamas_Turks_Caicos",0.0125,12.75,0,0.0875
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2013-09-30,2013,"Bahamas_Turks_Caicos",0.0375,2.75,0,0.05
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2014-09-30,2014,"Bahamas_Turks_Caicos",0,7.5,0,0.08125
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2015-09-26,2015,"Bahamas_Turks_Caicos",NA,11,16.25,NA
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2016-09-30,2016,"Bahamas_Turks_Caicos",0,4.75,25,0.05625
8633,"72.12.17.9W.21.47.9.1N",21.78586111,-72.20497222,4,2017-11-10,2017,"Bahamas_Turks_Caicos",0.00625,7.5,2.25,0.0625
8634,"72.13.36W.21.47.19N",21.78861111,-72.22666667,3,2004-03-05,2004,"Bahamas_Turks_Caicos",0,3.5,0,0.175
8635,"72.13.36W.21.47.19N",21.78861111,-72.22666667,4,2007-08-08,2007,"Bahamas_Turks_Caicos",0.425,3,0,0.0625
8636,"72.12.48W.21.47.24N",21.79,-72.21333333,3,2004-04-03,2004,"Bahamas_Turks_Caicos",0,0.5,0,0.0875
8637,"72.10.33.5W.21.48.4.6N",21.80127778,-72.17597222,3,2004-03-07,2004,"Bahamas_Turks_Caicos",0.475,1,0,0.1625
8638,"72.13.549W.21.48.509N",21.80847222,-72.22580556,19,2007-08-14,2007,"Bahamas_Turks_Caicos",0.4625,3.5,0,0.1375
8639,"72.11.352W.21.48.756N",21.81261111,-72.18919444,13,2007-08-06,2007,"Bahamas_Turks_Caicos",0,2.75,0,0.10625
8640,"72.12.36W.21.48.48N",21.81333333,-72.21,2.5,2004-04-07,2004,"Bahamas_Turks_Caicos",0.06875,1.25,0,0.1375
8641,"NSGraceland",21.81336111,-72.18738889,12.3,2007-08-06,2007,"Bahamas_Turks_Caicos",0.075,3.25,1.25,0.11875
8642,"72.11.245W.21.48.805N",21.81341667,-72.18741667,8,2004-03-06,2004,"Bahamas_Turks_Caicos",0,3.75,0,0.05
8643,"72.11.245W.21.48.805N",21.81341667,-72.18741667,10.8,2007-08-14,2007,"Bahamas_Turks_Caicos",0,0.25,6.25,0.31875
8644,"NSPirahnaCove",21.8145,-72.1865,14.2,2007-08-07,2007,"Bahamas_Turks_Caicos",0,3.75,13.75,0.2375
8645,"NSCathedral",21.81533333,-72.18516667,11.8,2007-08-07,2007,"Bahamas_Turks_Caicos",0.10625,4.75,5.75,0.1
8646,"72.11.2.3W.21.49.4.6N",21.81794444,-72.18397222,6,2004-03-17,2004,"Bahamas_Turks_Caicos",0,0.25,0,0.0125
8647,"72.11.2.3W.21.49.4.6N",21.81794444,-72.18397222,10,2004-03-17,2004,"Bahamas_Turks_Caicos",0,2.75,0,0.16875
8648,"NSSunsetStrip",21.83016667,-72.1725,11.3,2007-08-07,2007,"Bahamas_Turks_Caicos",0.21875,3,10.75,0.06875
8649,"NSEelGarden",21.83433333,-72.341,14.2,2007-08-10,2007,"Bahamas_Turks_Caicos",0.14375,2.5,28.75,0.16875
8650,"72.20.48W.21.50.29N",21.83816667,-72.34133333,8,2005-02-26,2005,"Bahamas_Turks_Caicos",0.03125,0.25,0,0.0625
8651,"NSSharkHotel",21.84433333,-72.34183333,14.2,2007-08-10,2007,"Bahamas_Turks_Caicos",0.28125,2.5,78.75,0.1
8652,"72.7.266W.21.53.355N",21.88925,-72.12111111,12.8,2007-08-13,2007,"Bahamas_Turks_Caicos",0.05,0.25,0,0.2125
8653,"72.6.874W.21.54.373N",21.90622222,-72.11455556,16.7,2007-08-13,2007,"Bahamas_Turks_Caicos",0.2875,3.25,0,0.3875
8654,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,4,2010-01-22,2010,"Gulf of Oman",0,0.5,3.625,0.06875
8654,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,4,2010-02-19,2010,"Gulf of Oman",0,0,0,0.075
8655,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,3.5,2010-03-26,2010,"Gulf of Oman",0,0,0,0.0625
8656,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,4.5,2010-04-30,2010,"Gulf of Oman",0,1.25,0,0.0875
8654,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,4,2010-05-28,2010,"Gulf of Oman",0,0,3,0.08125
8657,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,5,2010-07-23,2010,"Gulf of Oman",0,0.5,7.5,0.05625
8657,"56.21.50.05E.25.29.30.19N",25.49172222,56.36391667,5,2010-08-20,2010,"Gulf of Oman",0,0.75,0.75,0.075
8658,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,4,2010-05-24,2010,"Gulf of Oman",0.00625,0.75,0,0.33125
8659,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5,2010-07-02,2010,"Gulf of Oman",0,0.25,0.75,0.125
8658,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,4,2010-09-17,2010,"Gulf of Oman",0,1,0.75,0.3125
8659,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5,2011-04-22,2011,"Gulf of Oman",0,1.25,0,0.1125
8659,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5,2011-09-23,2011,"Gulf of Oman",0,3.25,0,0.15625
8659,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5,2012-12-15,2012,"Gulf of Oman",0,1.5,0,0.1375
8660,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5.5,2013-08-31,2013,"Gulf of Oman",0,3.75,0,0.06875
8659,"56.21.2.56E.25.36.12.32N",25.60341667,56.35072222,5,2013-12-13,2013,"Gulf of Oman",0.05625,14,10,0.125
8661,"56.20.55.4E.25.36.12.5N",25.60347222,56.34872222,7,2007-03-08,2007,"Gulf of Oman",0.09375,2.5,0,0.84375
8662,"56.21.6.4E.25.36.15.2N",25.60422222,56.35177778,5,2004-10-07,2004,"Gulf of Oman",0,4,2.5,0.625
2313,"144.39.27E.13.27.2N",13.45416667,144.6545,3,2004-10-10,2004,"Mariana Islands",0.16875,0,0,0.31875
2316,"144.39.27E.13.27.2N",13.45416667,144.6545,12,2004-10-10,2004,"Mariana Islands",0,0.5,0,0.65625
8663,"144.47.329W.13.30.255N",13.50425,144.7888056,1.5,2011-05-19,2011,"Mariana Islands",0.0375,0,0,0.35625
8663,"144.47.329W.13.30.255N",13.50425,144.7888056,1.5,2012-05-17,2012,"Mariana Islands",0.01875,0,0,0.16875
8664,"144.50.01E.13.35.41N",13.59472222,144.8336111,12,2004-10-10,2004,"Mariana Islands",0.0625,0.75,0,0.375
8665,"144.15.08E.13.35.44N",13.59555556,144.2522222,3.5,2004-10-10,2004,"Mariana Islands",0.11875,0.75,0.5,0.15
8666,"64.49.19.53W.17.46.6.85N",17.76858333,-64.82208333,10,2006-04-02,2006,"Lesser Antilles",0.225,2.25,50,0.133333333333333
8667,"64.53.90W.18.16.71N",18.2785,-64.89833333,10,2006-03-19,2006,"Lesser Antilles",0.23125,2,90,0.2125
8668,"64.53.82W.18.16.83N",18.2805,-64.897,10,2006-02-04,2006,"Lesser Antilles",0.34375,1.75,2.5,0.15625
8669,"64.50.19.72W.18.18.11.15N",18.30311111,-64.83880556,10,2006-04-09,2006,"Lesser Antilles",0.175,0.5,75,0.1125
8670,"64.51.37.62W.18.18.46.14N",18.31280556,-64.86044444,6.4,2004-09-25,2004,"Lesser Antilles",0.05625,1.25,0.5,0.4
8671,"64.50.8.22W.18.19.15.12N",18.32086111,-64.83561111,7.6,2004-09-11,2004,"Lesser Antilles",0.025,0.25,0.25,0.09375
8672,"64.50.8.22W.18.19.15.12N",18.32086111,-64.83561111,10.9,2004-09-11,2004,"Lesser Antilles",0.03125,2,1.25,0.23125
8673,"64.50.8.47W.18.19.22.38N",18.32288889,-64.83569444,10,2006-04-01,2006,"Lesser Antilles",0.15,1,50,0.175
8674,"64.50.55W.18.20.06N",18.335,-64.84861111,3,2005-10-23,2005,"Lesser Antilles",0.05625,4.75,100,0.2875
8674,"64.50.55W.18.20.06N",18.335,-64.84861111,3,2006-01-27,2006,"Lesser Antilles",0.04375,3.75,0,0.2
8675,"65.04.56.9W.18.20.26.9N",18.34080556,-65.08247222,7,2003-09-27,2003,"Lesser Antilles",0.1125,4,0,0.525
8676,"65.04.56.9W.18.20.26.9N",18.34080556,-65.08247222,13,2003-09-27,2003,"Lesser Antilles",0.23125,1.75,3.75,0.23125
8677,"64.49.51.9W.18.21.27.06N",18.35752778,-64.83108333,8.2,2004-09-25,2004,"Lesser Antilles",0.05,1,0.75,0.5
8678,"64.49.51.9W.18.21.27.06N",18.35752778,-64.83108333,10.6,2004-09-25,2004,"Lesser Antilles",0.01875,0.5,1,0.49375
8679,"64.48.29W.18.21.58N",18.36611111,-64.80805556,10,2006-03-25,2006,"Lesser Antilles",0.15,6.25,50,0.075
8680,"155.54.43W.19.25.25N",19.42361111,-155.9119444,4,2007-11-17,2007,"Hawaii",0,0,0,0.5625
8681,"155.54.43W.19.25.25N",19.42361111,-155.9119444,10.5,2008-03-16,2008,"Hawaii",0.225,0.75,0,0.66875
8682,"155.54.43W.19.25.25N",19.42361111,-155.9119444,3.3,2008-09-06,2008,"Hawaii",0.05,3.75,0.5125,0.4875
8683,"155.54.43W.19.25.25N",19.42361111,-155.9119444,6.7,2008-12-18,2008,"Hawaii",NA,1.25,0,NA
8684,"156.0.940W.19.38.620N",19.64366667,-156.0156667,12,2008-12-06,2008,"Hawaii",0.03125,0.5,0.25,0.6375
8685,"156.1.42W.19.40.7N",19.66861111,-156.0283333,8.3,2008-04-12,2008,"Hawaii",0.0125,1.5,0,0.55625
8686,"156.1.42W.19.40.7N",19.66861111,-156.0283333,10,2008-09-22,2008,"Hawaii",0.00625,1,1.0125,0.375
8687,"156.2.099W.19.41.425N",19.69041667,-156.0349722,12,2008-12-06,2008,"Hawaii",0.0125,1.25,0.25,0.125
8688,"155.59.55W.19.49.6.6N",19.8185,-155.9986111,11.5,2006-02-10,2006,"Hawaii",0.0375,0,0,0.2375
8689,"155.51.35W.19.57.33N",19.95916667,-155.8597222,10,2008-11-22,2008,"Hawaii",0.05,1,2.75,0.3875
8690,"156.26.12W.20.36.50N",20.60833333,-156.4353333,2.2,2003-11-30,2003,"Hawaii",0,4.75,0,0.2
8691,"156.26.12W.20.36.50N",20.60833333,-156.4353333,10,2003-11-30,2003,"Hawaii",0.0125,0.25,0,0.68125
8692,"156.26.0.21W.20.36.53.95N",20.615,-156.4333917,2.7,2008-08-31,2008,"Hawaii",0,1.25,0.75,0.16875
8693,"156.26.0.21W.20.36.53.95N",20.615,-156.4333917,6,2008-08-31,2008,"Hawaii",0,0.5,5,0.48125
2588,"156.26.58W.20.40.26N",20.671,-156.443,5,2003-11-09,2003,"Hawaii",0,0,0,0.1375
8694,"156.26.58W.20.40.26N",20.671,-156.443,10,2003-11-09,2003,"Hawaii",0,0,0,0.1375
8695,"156.26.33W.20.41.29N",20.68816667,-156.4388333,2.5,2004-03-13,2004,"Hawaii",0,0,0,0.4125
8696,"156.26.33W.20.41.29N",20.68816667,-156.4388333,5,2004-03-13,2004,"Hawaii",0,0,0,0.4625
2597,"156.53.9W.20.44.0N",20.73333333,-156.8983333,5,2004-03-08,2004,"Hawaii",0,1.5,0.25,0.20625
2598,"156.53.9W.20.44.0N",20.73333333,-156.8983333,8,2004-03-08,2004,"Hawaii",0,0.25,0,0.24375
2597,"156.53.9W.20.44.0N",20.73333333,-156.8983333,5,2004-03-09,2004,"Hawaii",NA,NA,NA,NA
8697,"156.53.9W.20.44.0N",20.733,-156.8983,8,2004-03-10,2004,"Hawaii",NA,NA,NA,NA
8698,"156.59.470W.20.47.272N",20.78786111,-156.9911667,10,2009-05-03,2009,"Hawaii",0.04375,0.75,1,0.24375
8699,"156.36.24.9W.20.48.34.1N",20.80947222,-156.6069167,3.3,2008-12-21,2008,"Hawaii",0.05,0.25,1,0.325
8700,"156.36.24.9W.20.48.34.1N",20.80947222,-156.6069167,6,2008-12-21,2008,"Hawaii",0,1.25,0.75,0.475
8701,"159.40.11.1W.20.51.31.5N",20.85875,-159.66975,6.7,2010-03-07,2010,"Hawaii",0.03125,0,0,0.41875
8702,"156.52.17W.20.53.37.2N",20.89366667,-156.8713889,1.5,2008-11-16,2008,"Hawaii",0,0,21.25,0.375
8703,"157.47.854W.21.15.392N",21.25652778,-157.7975556,1.5,2005-02-26,2005,"Hawaii",0.69375,0,0,0.00625
8704,"157.49.427W.21.16.106N",21.26844444,-157.8237778,1.7,2009-05-03,2009,"Hawaii",0.04375,0,0,0.025
8704,"157.49.427W.21.16.106N",21.26844444,-157.8237778,1.7,2010-02-21,2010,"Hawaii",0.1625,0,10,0.13125
2612,"157.49.446W.21.16.134N",21.26888889,-157.8241111,2,2007-12-15,2007,"Hawaii",0.36875,0,0,0.01875
8705,"157.49.446W.21.16.134N",21.26888889,-157.8241111,3,2008-03-09,2008,"Hawaii",0.4125,0.25,0,0
8706,"157.49.21.5W.21.16.9.8N",21.26938889,-157.8226389,1.5,2008-03-28,2008,"Hawaii",0.00625,0,0.75,0.0125
8707,"157.49.359W.21.16.164N",21.26938889,-157.8226389,1.5,2008-03-28,2008,"Hawaii",0,0,11.25,0.03125
2613,"157.49.446W.21.16.185N",21.26975,-157.8241111,1,2007-03-25,2007,"Hawaii",0.00625,0.25,0,0.05
8708,"157.50.363W.21.16.428N",21.27380556,-157.8393889,8,2004-10-30,2004,"Hawaii",0,0.25,0,0.175
8709,"157.40.9.6W.21.19.11.2N",21.31977778,-157.6693333,3,2007-10-17,2007,"Hawaii",0,0,0,0.425
8710,"157.40.9.6W.21.19.11.2N",21.31977778,-157.6693333,5.5,2008-11-29,2008,"Hawaii",0,0,0,0.13125
8711,"158.7.83W.21.21.202N",21.35336111,-158.1305,4,2009-08-09,2009,"Hawaii",0,0,1.25,0.16875
8712,"157.42.52.23W.21.23.34.36N",21.39288889,-157.7145,1.2,2004-02-14,2004,"Hawaii",0.1125,0.5,0,0.20625
8712,"157.42.52.23W.21.23.34.36N",21.39288889,-157.7145,1.2,2009-02-08,2009,"Hawaii",0,0,0,0.3875
8713,"157.48.30W.21.26.27N",21.44083333,-157.8083333,1,2004-12-12,2004,"Hawaii",0,0.25,0,0.8875
8714,"158.11.663W.21.26.857N",21.44761111,-158.1943889,3,2004-06-19,2004,"Hawaii",0.15,0,5,0.075
8715,"157.82595W.21.47062N",21.47061111,-157.8259444,1.5,2007-08-04,2007,"Hawaii",0,0,0,0.90625
8716,"158.13.493W.21.28.665N",21.47775,-158.2248889,5,2004-04-05,2004,"Hawaii",0,0,0,0.35625
8717,"157.50.45.4W.21.33.0.9N",21.55025,-157.8459444,1,2007-07-28,2007,"Hawaii",0.275,0,5,0.0125
8718,"157.50.53W.21.33.14N",21.55391667,-157.8481111,1.7,2005-02-27,2005,"Hawaii",NA,0,0.03,NA
8719,"158.6.40.6W.21.35.36N",21.59333333,-158.1112778,3,2004-06-26,2004,"Hawaii",0.25,0,0,0.28125
8720,"158.3.53.7W.21.38.51.7N",21.64769444,-158.0649167,7,2008-06-15,2008,"Hawaii",0,1,0,0.175
8721,"158.3.837W.21.39.158N",21.65263889,-158.0639444,9,2008-06-29,2008,"Hawaii",0.06875,0.75,5,0.1375
8722,"158.3.837W.21.39.158N",21.65263889,-158.0639444,12,2009-06-13,2009,"Hawaii",0.05625,0,5,0.0875
8723,"158.02.7W.21.40.5N",21.675,-158.045,2,2004-09-04,2004,"Hawaii",0,0,0,0.19375
8724,"158.02.712W.21.40.597N",21.67661111,-158.0451944,6.7,2009-06-28,2009,"Hawaii",0,0,20,0.0625
8725,"158.02.411W.21.40.613N",21.67688889,-158.0401944,3,2003-06-28,2003,"Hawaii",0.21875,0,0,0.09375
8726,"159.446708W.21.870424N",21.87041667,-159.4466944,3,2008-03-29,2008,"Hawaii",0.025,0,0,0.0125
8727,"159.28.427W.21.52.866N",21.88111111,-159.4737778,2,2009-02-21,2009,"Hawaii",0,0,5,0.1875
8728,"159.24.87W.21.53.39N",21.88983333,-159.4145,1.5,2009-04-18,2009,"Hawaii",0.025,0,6.25,0.08125
8729,"159.19.811W.22.03.089N",22.05147222,-159.3301944,2,2008-02-16,2008,"Hawaii",0.1,0,0,0.1375
8730,"159.29.53.4W.22.13.7.2N",22.21866667,-159.4981667,2,2007-06-10,2007,"Hawaii",0.0625,0.25,0,0.225
8731,"159.29.89W.22.13.12N",22.21866667,-159.4981667,2,2007-06-10,2007,"Hawaii",0,0,2.5,0.05625
8732,"159.29.59.1W.22.13.12.9N",22.22025,-159.49975,3,2008-06-14,2008,"Hawaii",0.025,0,25,0.20625
8733,"159.35.4.94W.22.13.14.96N",22.22083333,-159.5846944,1.5,2009-06-13,2009,"Hawaii",0.2,0,0,0.025
8734,"159.33.48.93W.22.13.18.11N",22.22169444,-159.5635833,1.5,2008-08-16,2008,"Hawaii",0.03125,0,0,0.1125
8735,"159.35.11.4W.22.13.22.9N",22.22302778,-159.5865,1.5,2008-05-10,2008,"Hawaii",0.1,0,1,0.116666666666667
8736,"15.438W22.225N",22.225,-159.438,1,2007-09-15,2007,"Hawaii",0.64375,0,0,0
8737,"159.4642W.22.2272N",22.22719444,-159.4641944,1.5,2008-03-08,2008,"Hawaii",0.15,0,11.25,0.025
8738,"81.43.004W.24.28.775N",24.47958333,-81.71672222,5,2015-09-28,2015,"Florida",0,9,41.25,0.03125
8739,"81.42.779W.24.28.829N",24.48047222,-81.71297222,3,2015-09-28,2015,"Florida",0.04375,1.75,0,0.08125
8740,"80.22.32.7W.25.0.32.7N",25.00908333,-80.37575,12.5,2015-07-27,2015,"Florida",0.0625,10.5,1,0.1125
8741,"80.22.468W.25.0.591N",25.00986111,-80.37447222,5.7,2015-07-26,2015,"Florida",0.00625,9,1,0.14375
8742,"80.20.51.8W.25.2.1.2N",25.03366667,-80.34772222,15.3,2014-08-01,2014,"Florida",0.0125,3.25,0.01,0.15625
8743,"80.20.09W.25.02.02N",25.03388889,-80.33583333,16,2004-06-22,2004,"Florida",0.24375,2.25,2.5,0.2875
8744,"80.20.915W.25.2.046N",25.03411111,-80.34858333,10.8,2013-06-22,2013,"Florida",0.54375,7,0.25,0.125
8745,"80.20.839W.25.02.047N",25.03416667,-80.34722222,14,2005-06-21,2005,"Florida",0.15,4.75,3,0.18125
8746,"80.20.839W.25.02.047N",25.03416667,-80.34722222,11,2006-06-22,2006,"Florida",0,5.5,1,0.075
8747,"80.20.839W.25.02.047N",25.03416667,-80.34722222,12,2007-06-21,2007,"Florida",0,1.75,0.75,0.11875
8748,"80.20.839W.25.02.047N",25.03416667,-80.34722222,10,2010-07-28,2010,"Florida",0.11875,2.5,0,0.125
8749,"80.20.839W.25.02.047N",25.03416667,-80.34722222,6,2011-06-22,2011,"Florida",0.38125,1.5,0,0.34375
8748,"80.20.839W.25.02.047N",25.03416667,-80.34722222,10,2014-06-22,2014,"Florida",0.34375,3.75,0,0.23125
8750,"80.21.283W.25.2.072N",25.03452778,-80.35472222,9.2,2016-01-07,2016,"Florida",0.0125,6.75,0,0.1
